text,label
job cuts  false economy   - tuc plans to shed 71 000 civil service jobs will prove to be a  false economy  that could hamper public sector reforms  according to a tuc report.  public and commercial services union members have already voted to strike over cuts for one day on 5 november. the tuc said cuts would deliver less than 6% of the £22bn ministers hope to save through efficiency reforms. general secretary brendan barber warned the  costs could easily outweigh the benefits .  the government s big boost to public spending is now showing results   said mr barber.  public services are improving but looking for simple savings through job cuts at this stage could be a false economy.   they may shoot a tory fox  but cutting thousands of civil service jobs will hit the morale and capabilities of the public servants expected to implement government reforms. the costs could easily outweigh the benefits.  next friday s strike action by the pcs is the biggest in the civil service since 1993  hitting jobcentres  benefit agencies  pensions offices  customs and driving tests. the union says it is concerned about pensions  sick pay and forced relocation as well as the cut in jobs. last month it was announced that a total of 37 social security offices and jobcentres across the uk would close in the first wave of plans to shed civil service jobs. the number of civil servants in britain rose to more than 520 000 in april. other areas the strike will affect include passports  museums and galleries  libraries and health and safety inspections.,politics
sociedad set to rescue mladenovic rangers are set to loan out-of-favour midfielder dragan mladenovic to real sociedad  despite the closure of the january transfer window.  sociedad have been given special permission by the spanish fa to sign a player due to an injury crisis. mladenovic will effectively replace former rangers midfielder mikel arteta  who has been loaned to everton. sociedad say they will pay rangers £150 000  with an option to buy the serbia & montenegro international. mladenovic s loan move is subject to him passing a medical. the 28-year-old  who joined rangers from red star belgrade for £1.2m in the close season  is expected in san sebastian later this week following his national side s game against bulgaria. sociedad are in 15th place in the 20-strong primera liga  just two points above the relegation zone. special permission from the spanish fa came after an injury to central defender igor jauregi. the versatile mladenovic can also play in the back four. his agent said last month that rangers had told him to find the player a new club. mladenovic s time at ibrox has been plagued with injury and he has made just six starts in six months with the glasgow club.,sport
labour faces  cold calls  inquiry labour is to be investigated by a watchdog over claims its election campaign has broken the rules on  cold calling  householders.  the information commissioner is to look into a complaint from the lib dems about how labour uses its call centres. the lib dems say labour is telephoning people who have signed up to make sure they do not get marketing calls. labour denies breaking rules. it says calls are not marketing if they just ask about people s voting intentions. the party says it would expect the watchdog to take complaints seriously but it has clear legal advice on the issue.  telephone call centres are expected to be used as never before by all the three major parties in the run-up to the general election. but seven million telephone numbers are on the telephone preference service (tps) lists  which ban unsolicited sales and marketing calls. lib dem chairman matthew taylor has written to the watchdog accusing labour of a  flagrant and systematic breach  of the laws governing the tps.  he says the initial call may not be marketing but it identifies voters to whom the party can send promotional material in the future. his letter to the commissioner quotes from a labour party handbook about  identifying target voters . and it quotes a stevenage labour party members  newsletter explaining how voters will be telephoned about their voting intentions.  the voters are put in 24 categories according to their last known voting intention  ranging from  labour (firm)  to  target (conservative)  - those who supported the party in the past but this time will be voting tory. the newsletter says:  using the information we know about people  we can send them direct mailings.  for example  we could send the target (conservative) people a letter from someone who had defected from the tories to labour explaining the reasons why voting tory is a bad idea or we could send labour (weak) people a letter encouraging them to sign up for a postal vote.   mr taylor tells the commissioner:  it is clear beyond peradventure from the above that the labour party is engaging in a large-scale voter id project for subsequent promotional purposes through targeted and segmented mailings.  insofar as this project is directed at tps subscribers  it is equally clear that it is unlawful.  the lib dems raised worries about labour and conservative calls in february and 680 people have signed up to the website they set up to help people to complain. a party official said there was only scattered evidence of the tories breaking the rules but people had complained every day about labour.  a spokeswoman for the information commissioner s office said it was examining one complaint about political calls - understood to be mr taylor s.  we are investigating one of the complaints where some evidence has been given to us   she said.  obviously evidence is needed for us to start investigations.  the commissioner s office will now examine the lib dem evidence.  the guidance is that cold calling can be made as long as no marketing is going on   said the spokeswoman. if labour is judged to have broken the rules  it will be asked stop immediately. if it fails to do so after two or three warning letters  the commissioner can issue an enforcement notice spelling out what the party needs to do or stop doing.  the party could appeal against the decision to an information tribunal. if the appeal fails and it continues breaking the rules  it could be fined up to £5 000. labour says it avoids those on tps lists when telephoning people about membership or fundraising but not when making  voter identification  calls. asked about the commissioner s inquiry  a labour spokesman told bbc news:  we expect the information commissioner to take any complaint seriously. however  we are absolutely clear that we haven t broken any rules.  as the information commissioner himself has said  if people are not marketing something  if they are asking them which way they are going to vote  they are not in breach of the law.  we always ask everyone we phone up whether they would be happy to be contacted by the labour party again.,politics
faith schools citizenship warning schools must improve the quality of citizenship lessons - or social cohesion and democracy will suffer  says the education watchdog.  independent faith schools were singled out by ofsted chief  david bell  for not doing enough to promote the  wider tenets of british society . mr bell said muslim  jewish and evangelical christian schools must be  intolerant of intolerance . diversity  certainly must not mean segregated or separate   he said. mr bell s speech called for a much greater effort in all types of schools to teach citizenship - with an accompanying survey showing that young people knew little about politics and had no enthusiasm to find out more.  badly-taught citizenship lessons have previously been criticised by mr bell  and in a speech to the hansard society  he warned that it was failing to pass on an understanding of democracy  public service and shared values. he highlighted his particular concern for citizenship in the growing number of independent faith schools - which he said included about 100 muslim  100 evangelical christian and 50 jewish schools.  mr bell expressed concern about schools which did not teach children enough about a  common heritage  and needed to do more to promote principles of mutual tolerance and social inclusion.  i worry that many young people are being educated in faith-based schools  with little appreciation of their wider responsibilities and obligations to british society   said mr bell. the ofsted chief said his forthcoming annual report would make particular reference to muslim schools.  many must adapt their curriculum to ensure that it provides pupils with a broad general knowledge of public institutions and services in england and helps them to acquire an appreciation of and respect for other cultures in a way that promotes tolerance and harmony.  mr bell said such questions of religion and cultural identity were  tricky issues . but he argued that  we must not allow our recognition of diversity to become apathy in the face of any challenge to our coherence as a nation .  i would go further and say that an awareness of our common heritage as british citizens  equal under the law  should enable us to assert with confidence that we are intolerant of intolerance  illiberalism and attitudes and values that demean the place of certain sections of our community  be they women or people living in non-traditional relationships   said mr bell.,politics
blair and blunkett sheffield trip tony blair is to join home secretary david blunkett in a visit to sheffield on thursday.  mr blunkett s conduct is being looked at to establish whether he abused his position in relation to his ex-lover. the parliamentary standards watchdog is looking at his decision to give kimberly quinn free rail tickets. he is also being investigated over the visa application of mrs quinn s ex-nanny. the visit to sheffield will be seen as a show of unity by mr blair.  on wednesday during prime minister s questions  tory leader michael howard went on the offensive over comments mr blunkett is alleged to have made in a new biography. he is understood to have made a series of criticisms about his cabinet colleagues from the prime minister down. mr howard said mr blunkett had complained he had inherited a  giant mess  when he took over at the home office from jack straw  now foreign secretary. the tory leader went on:  he doesn t stop there: he thinks the culture secretary s weak; he thinks the trade secretary doesn t think strategically and he thinks the education secretary hasn t developed as expected.  he says the prime minister doesn t like being told the truth and the chancellor - no doubt the prime minister will agree with this - is a bully.  mr blair retorted voters remembered the record of a government and no comments by politicians.  the home secretary has already admitted he was wrong to give the two first class tickets  given to him as an mp  to mrs quinn and has since paid the £180 back. he has apologised for  a genuine mistake  and says he will write to the watchdog to answer further questions. the rail tickets are meant to help mps  spouses get between westminster and their constituencies. after his inquiry  parliamentary watchdog sir philip mawer will report to the commons standards and privileges committee  the group of mps who will recommend to the full house of commons what action - if any - should be taken against mr blunkett.  the separate inquiry by ex-senior civil servant sir alan budd is investigating whether the home secretary helped fast-track a bid by mrs quinn s nanny  leoncia casalme  to stay in the uk. last week  mr blunkett won the first round of a high court battle with mrs quinn for access to her son. mr blunkett declined to comment about his own position  saying the inquiry was under way and the high court had stressed his right to privacy did not affect his job in improving security and stability. downing street has stressed mr blair s support for the home secretary.,politics
giggs handed wales leading role ryan giggs will captain wales as he wins his 50th cap in wednesday s friendly against hungary in cardiff.  john toshack  in his first game as coach after succeeding mark hughes  admits he is surprised that giggs has only just reached the landmark.  with the games he s played for united  proportionately it doesn t seem that many for wales   toshack said.  but he s one of the greatest of all welsh internationals and on his 50th cap it s appropriate he s captain.  giggs admits he had briefly considered retirement from the international game  but is now targetting playing for wales in the 2008 european championships. the manchester united wing revealed how club manager sir alex ferguson talked him into extending his wales career.  i briefly discussed my international future with sir alex  but he urged me to carry on   giggs said.  he feels  like myself  that i have no weight problems and keep myself fit  so in three or four years  time i will be able to play in the european finals if we get there.  the manager has always wanted me to play for my club and country and he was keen for me to continue because i am fit enough.   giggs admits he was wavering and considering joining the likes of former wales skipper gary speed and united team-mate paul scholes in committing the remaining years of his career to club football. but giggs is now focussed on making the toshack era even more successful than the time hughes spent at the helm. the manchester united winger won his first cap as a 17-year-old in 1991  an away loss to germany  and now faces his landmark appearance at the age of 31. with giggs leading wales out against hungary  there is every chance that he will become the permanent successor to speed. however  toshack refused to reveal whether he sees giggs as a long-term option.  for this particular game i think it is appropriate that ryan giggs will be captain  it s his 50th cap and he s known for some time about that   toshack said. on wednesday night toshack takes charge of his first match since replacing hughes  and giggs said:  it s my 50th cap and i am looking forward to it  and i hope to play a lot more times from here on in.  it s important to be here  all the players feel the same. it s a new start and all the top players certainly see it as important.  i see myself leading by example  it is something i have taken on for wales as well as united these past few seasons.  the way john is looking at things  he is aiming to build his side around the experienced lads right up to the next tournament  the euro 2006 event.  i have told john i will be around for the next european tournament  by then i will be 35 so hopefully i will still be okay.  a lot can happen  but i m hoping to be around.  giggs  own personal future at old trafford is still up in the air as he has yet to reach agreement on a new contract  with manchester united offering one extra year and giggs seeking two.  i have put the contract thing to the back of my mind at the moment   said giggs.  it is an important period for the club and i am just concentrated on that.  i ve heard the suggestions  hopefully there is a two-year deal about to be offered because that is what i am looking for  to get it sorted out.  i m enjoying my football  the way united have been playing and my own form  you have to enjoy it.  we have massive games coming up: manchester city this week  then the everton cup tie  followed by ac milan in the champions league  and my first wales game under john toshack  so it s an important time.,sport
smith keen on home series return scotland manager walter smith has given his backing to the reinstatement of the home international series.  such a plan is to be proposed by the new chief executive of the northern irish fa  howard wells  at the next meeting of the four home countries. the english fa has expressed doubt as to whether the fixtures could be accommodated at the end of each season. but smith said:  bringing it back would add meaning to friendly games and that s something that s needed.  the home international series was done away with in 1984  with the traditional scotland-england fixture continuing until 1989. that game is one smith would be delighted to see reinstated.  the scotland v england match was a highlight of the end of the season   he added.  i was in italy for their friendly with russia last week and they made seven substitutions while only around 20 000 fans turned up to watch.  england were criticised for the 0-0 draw against holland - the way scotland were slammed in the past for poor results in friendlies.  you have to put a performance on in friendly games. if you don t  they can be de-motivating.  it can be a dangerous road to go down  if players don t apply themselves in the manner they should.  so i would support the return of the home internationals - the only problem would be fitting them in to the fixture schedule.,sport
time to get tough on friendlies  for an international manager  a friendly provides an important opportunity to work with your players.  the only problem is that the game itself can often be a farce. some people have been saying it would be better to get the players together for the week  and do away with the 90 minutes at the end.  i would say it s 50-50 whether you should have these games or not  and if you look at it that way you would probably say you re better not doing so. it would certainly keep club managers happy  as it would reduce the risk of players returning to domestic duty injured. but international bosses will tell you that scrapping friendlies is counterproductive because the only way for a team to get better is by playing. the more you play together  the easier it is when it comes to the crunch in games like world cup quarter-finals against brazil. often in friendlies  though  a manager will play his strongest side for the first 45 minutes and then send out an entirely different one in the second half. and it s very difficult for any player to come on as substitute in a side with a few changes  let alone a whole team s worth. the debate will rage on  and i m not sure there is a satisfactory solution. one manager who has got it right this week is walter smith. the new scotland manager has decided to have a training camp instead of a friendly for his first international week since replacing berti vogts. it is the sort of move you would expect from walter  who is a canny manager.  the players have had such a hard time recently that he is better off getting them together in a relaxed atmosphere and trying to generate some team spirit before the next world cup qualifiers. if he had sent them out on wednesday and they had been badly beaten  it would have done them no good whatsoever. john toshack has his first game in charge of wales  and it will be important for him to get a decent result against hungary. he will have his own ideas on individuals and how to play and will probably look more at the performance  but the public wants results. it s extremely difficult to get the balance for friendlies. if you win  people forget them  but if you lose it becomes a stat that can be used against you. england s game against holland is a good example. it looks like a good opportunity to try out players like middlesbrough winger stewart downing or crystal palace striker andy johnson. but you have got to remember sven-goran eriksson s side were given a lesson by spain in the last game they played.  the injury problems in defence should at least give the likes of wes brown and jamie carragher a chance to impress. for the club managers  it will simply be a case of waiting at home with fingers crossed.,sport
howard denies split over id cards michael howard has denied his shadow cabinet was split over its decision to back controversial labour plans to introduce id cards.  the tory leader said his front bench team had reached a  collective view  after holding a  good discussion   but admitted it was  not an easy issue . he had decided to support the plans as the police said they would help fight terror  crime and illegal immigration. the lib dems have pledged to oppose the bill when it is debated next monday.  tory sources say senior party figures had argued vociferously against the id card scheme. among those reported to have serious reservations over the strategy were senior shadow cabinet members david davis  oliver letwin and tim yeo. but mr howard denied mr yeo  his transport and environment spokesman  said the plans  stink . he also said he was confident shadow home secretary mr davis would  set out the position very clearly  when he stands up to debate the matter next week. mr howard said the police had said id cards could  help them foil a terror bomb plot in which people could lose their lives . he added:  when the police say that you have to take them seriously .  he acknowledged there were  good libertarian arguments  against the cards  but said the shadow cabinet had weighed up all the  conflicting interests  before reaching its decision.  i don t pretend that it is an easy decision but at the end of the day a decision has to be taken.  he also denied he was afraid of looking  soft  on the issue  compared to labour. the conservatives announced their support for the government plans on monday evening.  sources within the party told the bbc mr howard had always been in favour of id cards  and tried to introduce them when he was home secretary. but the tories insisted they would hold ministers to account over the precise purpose of the scheme.  they said they would also press labour over whether objectives could be met and whether the home office would be able to deliver them. and they pledged to assess the cost effectiveness of id cards and whether people s privacy would be properly protected.  it is important to remember that this bill will take a decade to come into full effect   a spokesman said. lib dem home affairs spokesman mark oaten has branded the id scheme a waste of money and  deeply flawed . he said:  this has all the signs of michael howard overruling colleagues  concerns over id cards.   the chairman of the bar council  guy mansfield qc warned there was a real risk that people on the  margins of society  would be driven into the hands of extremists.  what is going to happen to young asian men when there has been a bomb gone off somewhere  they are going to be stopped. if they haven t [id cards] they are going to be detained.  tory ex-minister douglas hogg said he opposed the plans for id cards branding them a  regressive  step which would intrude into the lives of ordinary citizens without any counterbalancing benefits. he predicted ultimately carrying the cards would become compulsory and that would lead to large numbers of britain s ethnic minorities being stopped by police.,politics
bees handed potential man utd tie brentford face a home tie against holders manchester united in the fa cup sixth round if they can come through their replay against southampton.  the league one side held the saints at st mary s in their fifth-round tie and were rewarded with a potential draw against sir alex ferguson s side. newcastle will be at home to either tottenham or nottingham forest. bolton host arsenal or sheffield united and leicester will visit the winners of the burnley and blackburn replay. the ties will be played on the weekend of 12-13 march.  was delighted to be paired with united  although he admitted they still have plenty of work to do to set up a dream tie.  we ve got our work cut out next tuesday but you can t deny it s exciting   he said.   it would be a sell-out. it will probably be on television. we have financial problems and the revenue it could bring in would certainly help our situation.  we re happy to be in the draw but we ve still got to beat a premiership team.  we ve got to beat southampton first and that s going to be a hard game but if we do there will be some celebration.   welcomed the opportunity to face united.  we re not counting on anything yet   he said.  it is obviously going to be a difficult replay judging by the way brentford came back at us on saturday and the fact that united have come out of the hat will give them even more incentive.  but i ve been drawn against united so many times in cups and beaten them at both bournemouth and west ham.  there are no easy ties in the fa cup and i m sure nobody is counting on one.   newcastle v tottenham or nottingham forest  southampton or brentford v manchester united  bolton v arsenal or sheffield united  burnley or blackburn v leicester,sport
connors boost for british tennis former world number one jimmy connors is planning a long-term relationship with the lawn tennis association to help unearth the next tim henman.  the american spent three days at the lta s annual elite performance winter camp in la manga earlier this week.  britain has the right attitude   said connors.  the more involved i can be with the lta  the better.  a short-term arrangement is just confusing. the kids will ask:  what am i doing there    lta chief executive  john crowther  added:  the relationship that jimmy s already started to develop with the coaches and the players has said to us that we d like some more of it.  we want to use jimmy for a number of weeks a year and we hope this is the beginning of a good long-term relationship.   the camp played host to more than 30 leading senior and junior players  including greg rusedski  arvind parmar and anne keothavong.  la manga is an amazing site to take a bunch of kids who want to be the best   said connors  speaking at queen s club in london.  what impressed me most was not only the coaches but the way the kids went about their workouts and the feeling they put into every practice they had.  it was interesting to me to see kids of 15  16  17  with that desire and passion  and that can only be brought about by the coaches surrounding them.  instilling the importance of work and practice is something you can t buy.  they know what s been given to them and all they have to do is give back the effort  and every minute of practice they were doing that.   speaking from la manga  lta performance director david felgate told bbc sport:  jimmy was fantastic with the players and the coaches  and very humble considering what he s achieved.  he worked through the coaches and hopefully it will grow and he ll get to have more of an individual relationship with some of the players and get to know them.  he made it clear from the word go he didn t want it to be short-term. this is a 52-week-a-year job for me  it s my life and my passion and it s the same with the coaches.  he respects that but he wants to be involved and have real input. and why would he stake his reputation on something that s not going to be successful   connors has also agreed to commentate for the bbc at next year s wimbledon championships. he will work during the second week of the tournament.,sport
henman & murray claim lta awards tim henman was named player of the year for 2004 by the lawn tennis association at wimbledon on monday.  the briton was recognised for the best year of his career  which saw him reach the semis at the french and us opens. scotland s andrew murray was named young player of the year after winning the us open juniors  as well as a futures event in italy. and world number one peter norfolk won disabled player of the year after claiming his third us open crown.  great britain s under 14 boys won the team of the year prize for their victory at the world junior tennis event in august. henman will start his 2005 campaign at the kooyong event on 12 january in a field that includes roger federer  andy roddick and andre agassi. and the briton is optimistic of surpassing his best effort of a fourth-round place at the australian open  which begins the following week.  i ve often felt that the conditions suit my game in melbourne so i d love to be able to start next year by doing well at the australian open   henman told his website.  that s why i ve changed my schedule slightly by committing to play in the kooyong classic.  i ll be able to acclimatise while practising before the event and then will be guaranteed matches against the best players in the world.  i think that will give me the best possible chance of doing well at the australian open.,sport
moore questions captaincy brian moore believes the england captain should not be a full-back.  jason robinson has led the team during their opening three defeats in the six nations tournament  in the absence of fly-half jonny wilkinson. the world champions have struggled since the retirement of former captain martin johnson  a lock forward. and former england captain moore told the bbc:  full-backs are too far away from the action. that s not a reflection on robinson personally.  he added:  i just think the point of influence needs to move closer to the pack - which is  after all  where games usually start and finish.  moore says a lack of cohesion in the forwards is one of the reasons why england have lost against wales  france and ireland in this year s tournament.  assertiveness in the pack isn t there  we re not getting enough people into the breakdowns   he explained.  wer e not getting quick ball  which means the backs are being stifled. their creativity depends on quick ball and we re not getting that.   with injuries depriving him of key players like wilkinson  coach andy robinson has given youngsters such as harry ellis and jamie noon a chance. and moore believes the last two games against italy and scotland are a good opportunity to experiment further.  the problem is the players that are around to replace the icons which have been lost because of retirement and injury don t have the requisite experience   moore added.  you can t do anything about that but play them. there are players who have been knocking on the door  it s time for them to be looked at in these last two games because there s nothing on them.  we then go into next season with a greater certainty of who can and cannot handle the pressure of international rugby.,sport
straw praises kashmir moves the uk has welcomed the decision by india and pakistan to open a bus link across the ceasefire line dividing the disputed region of kashmir.  foreign secretary jack straw  touring south east asian countries  praised the  spirit of cooperation  in achieving the breakthrough. media reports in both countries describe the deal as a major step in the ongoing peace process. mr straw said he hoped the agreement would make a difference to kashmiris. the bus service was one of several announcements made after a meeting of foreign ministers of both countries in islamabad on wednesday. kashmiri politicians on both sides of the line of control which divides the region welcomed the move.  in a statement  mr straw said the bus service between srinagar and muzaffarabad  will be able to reunite families that have been divided for decades .  this will make a real difference to the lives of kashmiris on both sides of the line of control   he said.  i warmly applaud the efforts of both india and pakistan to make this happen.  this spirit of cooperation will  i hope  lead to many more measures that will benefit all in the region.   on thursday mr straw was in india visiting sikhism s holiest shrine  the golden temple in amritsar where he tried his hand at making indian bread or roti. he is due to take part in talks with the indian government on friday. a second bus service linking the pakistani city of lahore with amritsar in india was also announced as well as a rail link between rajasthan state and pakistan s sindh province. both sides agreed to begin talks on reducing the risk of nuclear accidents and also said they planned to reopen their respective consulates in karachi and mumbai (bombay). the mountainous region of kashmir has been a flashpoint between the two nuclear powers for more than 50 years.,politics
cup holders man utd visit everton holders manchester united and premiership leaders chelsea both face difficult away ties against premiership opposition in the fa cup fifth round.  united were drawn against everton  while chelsea face a trip to newcastle. brentford and hartlepool - the only sides left from outside the top two divisions - will replay for the right to travel to southampton. burnley s reward for a place in the last 16 was a home tie against lancashire rivals blackburn. the tie between manchester united and everton could see the return of teenage striker wayne rooney to his former club for the first time since his acrimonious £27m move.  nottingham forest boss gary megson could face a trip back to old club west brom if they come through their fourth-round replay against tottenham. arsenal were handed a potential home tie against fellow londoners west ham  providing the hammers come through their replay against sheffield united. charlton will play leicester and bolton await the winners of the derby-fulham replay.  : bolton v derby or fulham  west bromwich albion or tottenham v nottingham forest  everton v manchester united  charlton athletic v leicester city  burnley v blackburn  southampton v brentford or hartlepool  newcastle v chelsea  arsenal v west ham or sheffield united  ties to be played on 19/20 february.,sport
kilroy names election seat target ex-chat show host robert kilroy-silk is to contest the derbyshire seat of erewash at the next general election.  labour s elizabeth blackman won the seat in 1997 and has a 6 932 majority. she says she will fight on her record  as a hard-working constituency mp . mr kilroy-silk announced his plans a day after launching his new party  veritas  the latin for truth. the east midlands mep  who quit the uk independence party  wants his new group to  change the face  of uk politics. his choice of election constituency quashes speculation that he would stand against defence secretary geoff hoon in ashfield  nottinghamshire. ukip won 31% of the vote in erewash in last june s european elections - with mr kilroy-silk among their candidates for the region. until 1997  erewash had been held by the tories since 1970. ms blackman said she was proud of the government s achievements in the area. she declined to give her view of mr kilroy-silk at this point.  on thursday  he told a london news conference that veritas would avoid the old parties   lies and spin . he said  our country  was being  stolen from us  by mass immigration and promised a  firm but fair  policy on immigration. veritas says it hopes to contest most seats at the forthcoming general election but plans to announce detailed policies on crime  tax  pensions  health and defence over the next few weeks.  ukip leader roger knapman says he is glad to see the back of mr kilroy-silk. labour campaign spokesman fraser kemp said veritas was joining  an already crowded field on the right of british politics . mr kilroy-silk was joined in the new venture by one of ukip s two london assembly members  damien hockney  who is now veritas  deputy leader.  ukip s chairman petrina holdsworth has said the group will just be a parody of the party the men have left. mr kilroy-silk quit ukip last week after months of tension as he vied unsuccessfully for the leadership of that party. he said he was ashamed to be a member of a ukip whose leadership had  gone awol  after the great opportunity offered by its third place at last june s european elections. ukip s leader  roger knapman  has said he is glad to see the back of mr kilroy-silk.  he has remarkable ability to influence people but  sadly  after the [european] election it became clear that he was more interested in the robert kilroy-silk party than the uk independence party so it was nice knowing him  now  goodbye    he said. ukip officials also argue mr kilroy-silk has not been  straightforward  in attacking the party he once wanted to lead.,politics
ajax refuse to rule out jol move ajax have refused to reveal whether tottenham s boss martin jol is on the dutch champions  shortlist to become the amsterdam club s new coach.  jol  who has coached in his native holland  has guided spurs to the premiership s top eight. an ajax spokesman told bbc sport:  the coach must fit our profile - a coach who understands the dutch league and offensive and distinctive football.  we need to find a solution soon  so someone is in place for next season.  ronald koeman quit as ajax boss last week after their exit from the uefa cup. jol has been linked with the vacant post at ajax  with reports saying he has fallen out with spurs  sporting director frank arnesen. but in a statement on spurs  website  jol said:  i m happy here  i m not in discussion with anyone else  i don t want to go elsewhere.  ajax have enlisted the help of dutch legend johann cruyff  currently a consultant at barcelona  to help find a new head coach. cruyff has admitted he has been impressed by the way former rfc waalwijk coach jol has turned round spurs  fortunes since taking over from jacques santini. tonny bruins slot and ruud krol are currently in charge of ajax  who are third in the dutch league.,sport
veteran martinez wins thai title conchita martinez won her first title in almost five years with victory over anna-lena groenefeld at the volvo women s open in pattaya  thailand.  the 32-year-old spaniard came through 6-3 3-6 6-3 for her first title since berlin in 2000.  it feels really good   said martinez  who is playing her last season on the tour.  to come through like that in an important match feels good.  it s been nearly five years and i didn t think i could do it.  groenefeld was the more powerful player but could not match her opponent s relentless accuracy.  it was my first final  a new experience   said the german.  i think she played a good match  a tough match  but i tried to stay in there. i think the whole week was good for me.,sport
iaaf will contest greek decision the international association of athletics federations will appeal against the acquittal of greek athletes kostas kenteris and katerina thanou.  the high-profile duo were cleared of doping offences by the greek athletics federation (segas) last month. now the iaaf will lodge an appeal with the court of arbitration for sport (cas) and has suspended both athletes. an iaaf statement said:  the doping review board concluded that the decision is erroneous.  the statement continued:  both athletes  cases will be refered to arbitration before the cas. the decision in both cases will be final and binding.   segas said the iaaf appeal was  expected  and  understandable.   now we are going to await the final result  which we cannot prejudge   said segas chairman vassilis sevastis. kenteris  who won olympic 200m gold at the 2000 olympics  and thanou were suspended by the iaaf last december after failing to take routine drugs tests before the athens games. however  the independent tribunal overturned those bans  clearing the sprinters of avoiding tests in tel aviv  chicago and athens and failing to notify anti-doping officials of their whereabouts before the olympics.  kenteris  lawyer gregory ioannidis described the iaaf s decision as  not unexpected  but told bbc sport he did not expect the organisation to take action so quickly.  the iaaf s timing is extremely surprising and it creates concerns and questions   said ioannidis.  the iaaf has not yet received the complete file of proceedings which include statements  testimonies  the closing speeches of defence counsel... and nine audio tapes.   we have the evidence and it is time the world discovered the truth.  kenteris and thanou dramatically withdrew from last summer s olympics after missing a drugs test at the olympic village on 12 august. the pair then spent four days in a hospital  claiming they had been injured in a motorcycle crash. it was the international olympic committee who demanded the iaaf investigate the affair. thanou and kenteris still face a criminal trial later this year for allegedly avoiding the test and then faking a motorcycle accident,sport
parties warned over  grey vote  political parties cannot afford to take older uk voters for granted in the coming election  says age concern.  a survey for the charity suggests 69% of over-55s say they always vote in a general election compared with just 17% of 18 to 24 year olds. charity boss gordon lishman said if a  decisive blow  was struck at the election it would be by older voters who could be relied on to turn out. a total of 3 028 adults aged 18 or over were interviewed for the study. mr lishman urged the next government to boost state pension.  he also called for measures to combat ageism and build effective public services to  support us all in an ageing society .  older people want to see manifesto commitments that will make a difference to their lives   mr lishman said.  political parties must wake up to the fact that unless they address the demands and concerns of older people they will not keep or attract their vote.  in the survey carried out by icm research  14% of people aged between 18 and 34 said they never voted in general elections. among the over-65s  70% said they would be certain to vote in an immediate election  compared with 39% of people under 55. age concern says the over-55s are  united around  key areas of policy they want the government to focus on. for 57%  pensions and the nhs were key issues  while the economy was important for a third  and tax was a crucial area for 25%.  the report was welcomed by conservative shadow pensions secretary david willetts.  the pensioners  voice must certainly be heard in the next election as they have never fitted into blair s cool britannia   he said.  labour s continued refusal to admit the true extent of the pensions crisis will be one of the monumental failures of this government.  he pointed to tory plans to increase the basic state pension to reduce means testing  strengthen company pensions and encourage savings. a liberal democrat spokesman said the party took the issues raised in the report very seriously. he highlighted the party s promises to raise the basic state pension  provide free long-term care for the elderly and replace council tax  seen as a particular problem for pensioners on fixed incomes. labour has said it wants to use savings reforms to incapacity benefit to improve the basic state pension and has set up a review of the council tax system.,politics
scotland 18-10 italy six chris paterson penalties gave scotland victory in a dour but clinical encounter against italy at murrayfield.  coach matt williams  side were outmuscled and outplayed in a tense first half but led 6-3 at the break. paterson slotted four more second-half penalties and scotland were denied a try when wing sean lamont s touchdown was ruled out for a forward pass. a late andrea masi try was small consolation for italy  chasing their first away win in the six nations. scotland came out on top of the early exchanges and took a quick 3-0 lead through the boot of full-back paterson. but the more powerful azzurri pack eventually rumbled into life.  a series of drives into scottish territory set up a penalty attempt  missed by full-back roland de marigny  and a wayward drop-goal effort from luciano orquera. scotland defended the initial thrusts but on 20 minutes italy  after coming up yards short of the line  equalised through a de marigny penalty. italy were offered another penalty when scottish flanker simon taylor was offside but the left-footed de marigny pushed his kick wide. scotland finally made the most of a rare foray into the italian half and snatched three points from paterson when an italian forward handled the ball in a ruck.  as the half wore on  both sides squandered promising spells of momentum with sloppy penalties  and the period fizzled out with scotland numerically  if not psychologically  on top. italy s de marigny narrowly missed a chance to level the scores again shortly after the break but his long-range kick shaved the right upright. and scotland capitalised with a third paterson penalty on 50 minutes. williams  side seemed to have found a spark from somewhere and  after a couple of probing attacks  paterson was able to slot another three points to widen the gap.  with the pendulum of possession swinging towards scotland  lamont thought he had wriggled over in the left corner after 65 minutes but play was recalled for a marginal forward pass from paterson. another paterson penalty on 70 minutes kept the pressure on the wilting visitors. but john kirwan s men had the last laugh when gordon ross  attempted clearance was charged down and masi pounced for the try  converted by de marigny.  : c paterson; s webster  a craig  h southwell  s lamont; d parks  c cusiter; t smith  g bulloch (capt)  g kerr; s grimes  s murray; s taylor  j petrie  a hogg.  r russell  b douglas  n hines  j dunbar  m blair  g ross  b hinshelwood.  r de marigny; mirco bergamasco  c stoica  a masi  l nitoglia; l orquera  a troncon; a lo cicero  f ongaro  m castrogiovanni; s dellape  m bortolami (capt); a persico  d dal maso  s parisse.  g intoppa  s perugini  ca del fava  s orlando  p griffen  r pedrazzi  kp robertson.,sport
